Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
503.25403475761414,0.4729766846,0.4729766846,4106.0058593750,93.00
518.260705947876,0.4793853760,0.4793853760,4054.5114746094,95.00
533.2668750286102,0.4962768555,0.4962768555,4011.9299316406,98.00
548.2733368873596,0.4657440186,0.4657440186,3967.2231445313,100.00
563.2797739505768,0.4911193848,0.4911193848,3929.7712402344,102.00
578.285927772522,0.4817657471,0.4817657471,3891.6916503906,104.00
593.292231798172,0.4821777344,0.4821777344,3856.0065917969,107.00
608.2987089157104,0.4655609131,0.4655609131,3819.9516601563,109.00
623.3050637245178,0.5066375732,0.5066375732,3788.7045898438,111.00
638.3113589286804,0.5036315918,0.5036315918,3759.1872558594,113.00
653.3178946971893,0.4865112305,0.4865112305,3731.6784667969,116.00
668.3240768909454,0.4858245850,0.4858245850,3705.0092773438,118.00
683.3305640220642,0.5041198730,0.5041198730,3682.4331054688,120.00
698.3369708061218,0.5331573486,0.5331573486,3659.9421386719,123.00
713.3434948921204,0.4675445557,0.4675445557,3636.0905761719,125.00
728.3498239517212,0.4455413818,0.4455413818,3612.5219726563,127.00
743.35622382164,0.4952850342,0.4952850342,3591.7741699219,129.00
758.362420797348,0.5189819336,0.5189819336,3575.2763671875,132.00
773.368782043457,0.4806213379,0.4806213379,3556.3718261719,134.00
788.3751969337463,0.4753875732,0.4753875732,3538.5966796875,136.00
803.3814828395844,0.5002136230,0.5002136230,3522.4396972656,138.00
818.3880150318146,0.4707946777,0.4707946777,3504.3806152344,141.00
833.3944818973541,0.4755096436,0.4755096436,3489.5114746094,143.00
848.400753736496,0.4834289551,0.4834289551,3475.5739746094,145.00
863.4069788455963,0.5030670166,0.5030670166,3462.0397949219,148.00
878.413421869278,0.5132598877,0.5132598877,3449.1298828125,150.00
893.4198698997498,0.4990539551,0.4990539551,3435.8151855469,152.00
908.4264271259308,0.5145263672,0.5145263672,3424.8371582031,155.00
923.4327199459076,0.4758758545,0.4758758545,3409.4702148438,157.00
938.4388127326965,0.4426574707,0.4426574707,3394.4987792969,159.00
953.4452750682831,0.5114898682,0.5114898682,3383.2946777344,161.00
968.4517419338226,0.4540710449,0.4540710449,3371.5195312500,163.00
983.4581680297852,0.5011596680,0.5011596680,3359.8466796875,166.00
998.4644730091095,0.4847869873,0.4847869873,3348.1667480469,168.00
1013.4707849025726,0.4823150635,0.4823150635,3338.0327148438,170.00
1028.4772861003876,0.4769287109,0.4769287109,3326.8969726563,172.00
1043.4835259914398,0.4761352539,0.4761352539,3316.1799316406,175.00
1058.4899928569794,0.4647827148,0.4647827148,3304.8742675781,177.00
1073.496512889862,0.4404296875,0.4404296875,3294.6330566406,179.00
1088.5028109550476,0.4458770752,0.4458770752,3284.0971679688,181.00
1103.5091769695282,0.4490966797,0.4490966797,3275.2338867188,183.00
1118.515704870224,0.4793395996,0.4793395996,3265.7770996094,185.00
1133.5218410491943,0.5180511475,0.5180511475,3257.6538085938,188.00
1148.528291940689,0.4772644043,0.4772644043,3249.4245605469,190.00
1163.534658908844,0.4739074707,0.4739074707,3240.7189941406,192.00
1178.5411167144775,0.4883728027,0.4883728027,3233.7060546875,194.00
1193.5473408699036,0.4653015137,0.4653015137,3225.8459472656,197.00
1208.5537519454956,0.4856262207,0.4856262207,3218.5554199219,199.00
1223.5602538585663,0.5028076172,0.5028076172,3211.6027832031,201.00
1238.5664088726044,0.4775848389,0.4775848389,3204.1694335938,203.00
1253.5728199481964,0.5165710449,0.5165710449,3196.7585449219,206.00
1268.5793640613556,0.4957275391,0.4957275391,3190.3115234375,208.00
1283.5858390331268,0.4433135986,0.4433135986,3182.3271484375,210.00
1298.592171907425,0.4823150635,0.4823150635,3176.4133300781,212.00
1313.5985550880432,0.5010375977,0.5010375977,3169.2673339844,214.00
1328.6048197746277,0.4585113525,0.4585113525,3163.1799316406,217.00
1343.6111958026886,0.4686889648,0.4686889648,3156.8259277344,219.00
1358.6174478530884,0.4836425781,0.4836425781,3150.6315917969,221.00
