Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
4.81743311882019,0.0832061768,0.0832061768,1403.1295166016,411.00
19.8243088722229,0.0872650146,0.0872650146,1401.0727539063,412.00
34.83116316795349,0.0908813477,0.0908813477,1398.0068359375,412.00
49.8376259803772,0.0817565918,0.0817565918,1394.9172363281,412.00
64.84441375732422,0.0842590332,0.0842590332,1391.9573974609,412.00
79.85131907463074,0.0887756348,0.0887756348,1388.9688720703,413.00
94.85813093185425,0.0829315186,0.0829315186,1386.0014648438,413.00
109.86489295959473,0.0887451172,0.0887451172,1383.0435791016,413.00
124.87169671058655,0.0912475586,0.0912475586,1380.0772705078,414.00
139.87860298156738,0.0794982910,0.0794982910,1377.1469726563,414.00
154.88525199890137,0.0857391357,0.0857391357,1374.2788085938,414.00
169.89202094078064,0.0767669678,0.0767669678,1371.3314208984,414.00
184.8990659713745,0.0760040283,0.0760040283,1368.4276123047,415.00
199.90577602386475,0.0797576904,0.0797576904,1365.5377197266,415.00
214.91264510154724,0.0868530273,0.0868530273,1362.6900634766,415.00
229.9193320274353,0.0936584473,0.0936584473,1359.8049316406,415.00
244.92605590820312,0.0961608887,0.0961608887,1357.0405273438,416.00
259.9327869415283,0.0905456543,0.0905456543,1354.2340087891,416.00
274.9396300315857,0.0816802979,0.0816802979,1351.3486328125,416.00
289.9466280937195,0.0984344482,0.0984344482,1348.6530761719,416.00
304.953332901001,0.0926818848,0.0926818848,1345.9003906250,417.00
319.96008801460266,0.0861358643,0.0861358643,1343.1137695313,417.00
334.966876745224,0.0836486816,0.0836486816,1340.4166259766,417.00
349.9737458229065,0.0749969482,0.0749969482,1337.6566162109,418.00
364.9806969165802,0.0869140625,0.0869140625,1334.9300537109,418.00
379.9874908924103,0.0933685303,0.0933685303,1332.1910400391,418.00
394.99438095092773,0.0888519287,0.0888519287,1329.4906005859,418.00
410.0010390281677,0.0877838135,0.0877838135,1327.7370605469,418.00
425.0078229904175,0.1034698486,0.1034698486,1325.0913085938,419.00
440.0144839286804,0.0852966309,0.0852966309,1322.4283447266,419.00
455.0213508605957,0.1021575928,0.1021575928,1319.8792724609,419.00
470.0282609462738,0.0844726563,0.0844726563,1317.2871093750,420.00
485.03494691848755,0.0900878906,0.0900878906,1315.5892333984,420.00
500.0417478084564,0.0957336426,0.0957336426,1312.9956054688,420.00
515.0485727787018,0.0859832764,0.0859832764,1310.4285888672,420.00
530.055303812027,0.0854797363,0.0854797363,1307.8563232422,421.00
545.0620939731598,0.0707092285,0.0707092285,1305.1765136719,421.00
560.0689959526062,0.0754394531,0.0754394531,1302.6842041016,421.00
575.0759217739105,0.0793914795,0.0793914795,1300.9248046875,421.00
590.0826709270477,0.0863800049,0.0863800049,1298.3582763672,421.00
605.089448928833,0.0919647217,0.0919647217,1295.8671875000,422.00
620.0962009429932,0.0801239014,0.0801239014,1293.3576660156,422.00
635.103031873703,0.0717010498,0.0717010498,1291.5935058594,422.00
650.1097629070282,0.0755462646,0.0755462646,1289.0897216797,422.00
665.1167469024658,0.0815429688,0.0815429688,1286.5804443359,423.00
680.123456954956,0.0846252441,0.0846252441,1284.1098632813,423.00
695.1301469802856,0.0841674805,0.0841674805,1282.4637451172,423.00
710.1370749473572,0.1057434082,0.1057434082,1280.0802001953,423.00
725.143926858902,0.0769805908,0.0769805908,1277.5671386719,424.00
740.1508951187134,0.0564117432,0.0564117432,1275.9136962891,424.00
755.1576960086823,0.1084442139,0.1084442139,1273.6043701172,424.00
770.164528131485,0.0886993408,0.0886993408,1271.1949462891,424.00
785.1714820861816,0.0733947754,0.0733947754,1268.8135986328,425.00
800.1779329776764,0.0707244873,0.0707244873,1266.4635009766,425.00
815.1847767829895,0.0968170166,0.0968170166,1264.1690673828,425.00
830.1915698051453,0.0881958008,0.0881958008,1261.7987060547,425.00
845.1983270645142,0.0882568359,0.0882568359,1259.4996337891,426.00
860.205188035965,0.0753479004,0.0753479004,1257.1112060547,426.00
875.2119238376617,0.0785064697,0.0785064697,1254.7635498047,426.00
890.2188620567322,0.0683898926,0.0683898926,1253.2619628906,426.00
905.2255008220673,0.0671691895,0.0671691895,1251.6934814453,426.00
920.232362985611,0.0771789551,0.0771789551,1249.3641357422,427.00
935.239284992218,0.0929718018,0.0929718018,1247.0622558594,427.00
950.2463090419769,0.0700836182,0.0700836182,1245.5610351563,427.00
965.2529058456421,0.0764770508,0.0764770508,1243.3701171875,427.00
980.2598288059235,0.0847473145,0.0847473145,1241.0753173828,428.00
995.2664890289307,0.0821685791,0.0821685791,1238.7874755859,428.00
1010.2733790874481,0.0762176514,0.0762176514,1236.5112304688,428.00
1025.2800879478455,0.0774841309,0.0774841309,1234.2592773438,428.00
1040.2869811058044,0.0715789795,0.0715789795,1232.7623291016,429.00
1055.2939031124115,0.0818176270,0.0818176270,1230.5340576172,429.00
1070.3006358146667,0.0882568359,0.0882568359,1229.0830078125,429.00
1085.3074719905853,0.0809478760,0.0809478760,1226.8831787109,429.00
1100.3141989707947,0.0873413086,0.0873413086,1224.7473144531,430.00
