Timestamp,Volume Flow,Mass Flow,Average Flow,Totalizer
8.521362781524658,-0.0176239014,-0.0176239014,2644.8784179688,1068.00
23.52806806564331,-0.0042266846,-0.0042266846,2644.8784179688,1068.00
38.53464078903198,0.6867828369,0.6867828369,2646.0703125000,1071.00
53.54144883155823,0.6956939697,0.6956939697,2646.9584960938,1074.00
68.54808282852173,0.5962524414,0.5962524414,2647.4709472656,1076.00
83.55489492416382,0.6091918945,0.6091918945,2647.9411621094,1079.00
98.561527967453,0.6078338623,0.6078338623,2648.6628417969,1081.00
113.56849408149719,0.6669769287,0.6669769287,2649.2138671875,1083.00
128.57522702217102,0.5819091797,0.5819091797,2649.6691894531,1086.00
143.581787109375,0.6631011963,0.6631011963,2650.0930175781,1088.00
158.58850193023682,0.6291656494,0.6291656494,2650.1367187500,1090.00
173.59508299827576,0.6405639648,0.6405639648,2650.3181152344,1093.00
188.60190105438232,0.6173095703,0.6173095703,2650.1889648438,1095.00
203.60866498947144,0.6716308594,0.6716308594,2650.6828613281,1097.00
218.61534571647644,0.6637573242,0.6637573242,2650.8764648438,1100.00
233.62195587158203,0.6380920410,0.6380920410,2651.3591308594,1102.00
248.62876987457275,0.6347503662,0.6347503662,2651.6132812500,1104.00
263.6355519294739,0.5817413330,0.5817413330,2651.6442871094,1107.00
278.64222478866577,0.6494293213,0.6494293213,2652.2678222656,1109.00
293.6490087509155,0.5842437744,0.5842437744,2652.2563476563,1111.00
308.65580105781555,0.6874694824,0.6874694824,2652.9355468750,1114.00
323.6627109050751,0.6923370361,0.6923370361,2653.7644042969,1116.00
338.66939997673035,0.5922546387,0.5922546387,2653.9975585938,1119.00
353.67577290534973,0.6128997803,0.6128997803,2653.9438476563,1121.00
368.68260073661804,0.6184539795,0.6184539795,2653.9416503906,1123.00
383.6894419193268,0.6382141113,0.6382141113,2653.9687500000,1125.00
398.6960849761963,0.6546630859,0.6546630859,2654.2260742188,1128.00
413.70272302627563,0.5795898438,0.5795898438,2654.1987304688,1130.00
428.7095468044281,0.5971221924,0.5971221924,2654.3520507813,1132.00
443.71632289886475,0.6548919678,0.6548919678,2654.8039550781,1134.00
458.72302198410034,0.6382904053,0.6382904053,2654.8791503906,1137.00
473.7297019958496,0.6108093262,0.6108093262,2654.9860839844,1139.00
488.73655796051025,0.6427612305,0.6427612305,2655.0156250000,1141.00
503.7430589199066,0.6084899902,0.6084899902,2655.3173828125,1143.00
518.7499687671661,0.6134643555,0.6134643555,2655.9196777344,1146.00
533.7568130493164,0.5886077881,0.5886077881,2656.0295410156,1148.00
548.7634301185608,0.6459960938,0.6459960938,2656.1984863281,1151.00
563.7700278759003,0.6219329834,0.6219329834,2656.7141113281,1153.00
578.7767648696899,0.6154022217,0.6154022217,2657.0024414063,1155.00
593.7834260463715,0.6236114502,0.6236114502,2657.1308593750,1158.00
608.7903227806091,0.6679687500,0.6679687500,2657.4914550781,1160.00
623.7969410419464,0.6248931885,0.6248931885,2657.5048828125,1162.00
638.8037219047546,0.6069335938,0.6069335938,2657.7080078125,1164.00
653.8105268478394,0.7502746582,0.7502746582,2658.4143066406,1167.00
668.8172190189362,0.6025390625,0.6025390625,2658.1494140625,1169.00
683.8241019248962,0.5887145996,0.5887145996,2658.0583496094,1171.00
698.8308877944946,0.5965118408,0.5965118408,2658.2531738281,1174.00
713.83753490448,0.6232910156,0.6232910156,2658.3300781250,1176.00
728.84428191185,0.6313629150,0.6313629150,2658.1467285156,1178.00
743.8507790565491,0.5858917236,0.5858917236,2658.1293945313,1180.00
758.8575708866119,0.6540527344,0.6540527344,2658.5458984375,1183.00
773.8642678260803,0.6204223633,0.6204223633,2658.8217773438,1185.00
788.8710219860077,0.6144866943,0.6144866943,2658.8554687500,1187.00
803.8778028488159,0.6512298584,0.6512298584,2659.1518554688,1189.00
818.8844678401947,0.6040344238,0.6040344238,2659.1992187500,1192.00
833.8912379741669,0.6390686035,0.6390686035,2659.4255371094,1194.00
848.8979949951172,0.6188354492,0.6188354492,2659.7009277344,1196.00
863.9048628807068,0.6481475830,0.6481475830,2660.0283203125,1199.00
878.9116117954254,0.5984954834,0.5984954834,2660.3305664063,1201.00
893.9182870388031,0.6129150391,0.6129150391,2660.4489746094,1203.00
908.9249589443207,0.6838684082,0.6838684082,2660.7897949219,1206.00
923.9315638542175,0.6076202393,0.6076202393,2660.8041992188,1208.00
938.9382619857788,0.5704040527,0.5704040527,2661.0246582031,1210.00
953.9450628757477,0.6155242920,0.6155242920,2660.7309570313,1212.00
968.9518179893494,0.6330108643,0.6330108643,2660.7280273438,1215.00
983.9585540294647,0.6459808350,0.6459808350,2661.2004394531,1217.00
998.9652600288391,0.6268615723,0.6268615723,2661.5766601563,1219.00
1013.9724338054657,0.5985870361,0.5985870361,2661.8796386719,1222.00
1028.978673696518,0.6520843506,0.6520843506,2662.1911621094,1224.00
1043.9855527877808,0.5584411621,0.5584411621,2661.8012695313,1226.00
1058.9924569129944,0.6437072754,0.6437072754,2662.4289550781,1229.00
1073.9990670681,0.6269683838,0.6269683838,2662.7478027344,1231.00
1089.0059030056,0.6383666992,0.6383666992,2662.8884277344,1233.00
1104.0126519203186,0.6306152344,0.6306152344,2663.2717285156,1236.00
1119.0192959308624,0.5787353516,0.5787353516,2663.4968261719,1238.00
1134.0259048938751,0.6068572998,0.6068572998,2663.4125976563,1240.00
1149.0325798988342,0.6020660400,0.6020660400,2663.5771484375,1243.00
1164.0394060611725,0.6470489502,0.6470489502,2664.0187988281,1245.00
1179.0463118553162,0.6005554199,0.6005554199,2663.9934082031,1247.00
1194.0527939796448,0.6711730957,0.6711730957,2664.4643554688,1250.00
1209.0596027374268,0.5831451416,0.5831451416,2664.5541992188,1252.00
1224.0662908554077,0.6064300537,0.6064300537,2664.7028808594,1254.00
1239.0729768276215,0.5734863281,0.5734863281,2664.6552734375,1256.00
1254.0798888206482,0.6763000488,0.6763000488,2664.9328613281,1259.00
1269.0865969657898,0.6006622314,0.6006622314,2665.2082519531,1261.00
1284.0933198928833,0.5953826904,0.5953826904,2665.3415527344,1263.00
1299.099987745285,0.6082611084,0.6082611084,2665.7014160156,1266.00
1314.10653090477,0.6401062012,0.6401062012,2665.9372558594,1268.00
1329.1133260726929,0.5651092529,0.5651092529,2666.1945800781,1270.00
1344.1201357841492,0.6143951416,0.6143951416,2666.3129882813,1273.00
1359.1267387866974,0.5990447998,0.5990447998,2666.5153808594,1275.00
1374.1336660385132,0.6370544434,0.6370544434,2666.5051269531,1277.00
1389.1403968334198,0.6233215332,0.6233215332,2666.7863769531,1280.00
1404.147085905075,0.6030120850,0.6030120850,2666.6945800781,1282.00
1419.1537909507751,0.5458526611,0.5458526611,2666.7836914063,1284.00
1434.1606738567352,0.6631164551,0.6631164551,2666.9323730469,1286.00
1449.1674218177795,0.6387786865,0.6387786865,2667.1125488281,1289.00
1464.1741170883179,0.5500946045,0.5500946045,2667.0607910156,1291.00
1479.1809167861938,0.5455780029,0.5455780029,2666.6726074219,1293.00
1494.1875388622284,0.6460418701,0.6460418701,2666.8032226563,1295.00
1509.1959619522095,0.6435241699,0.6435241699,2667.1135253906,1297.00
1524.2098269462585,0.5354919434,0.5354919434,2666.6372070313,1299.00
1539.2193551063538,0.5819854736,0.5819854736,2666.6184082031,1302.00
1554.2272968292236,0.6318206787,0.6318206787,2666.5971679688,1304.00
1569.2343499660492,0.5829162598,0.5829162598,2666.5937500000,1306.00
1584.2412557601929,0.5886077881,0.5886077881,2666.2795410156,1308.00
1599.2482810020447,0.6251831055,0.6251831055,2666.3576660156,1310.00
1614.2551279067993,0.6211090088,0.6211090088,2666.4072265625,1313.00
1629.2618527412415,0.5875549316,0.5875549316,2666.3940429688,1315.00
1644.2687509059906,0.6691284180,0.6691284180,2666.8278808594,1317.00
1659.2755937576294,0.6126556396,0.6126556396,2666.7590332031,1320.00
1674.2821259498596,0.5893402100,0.5893402100,2666.5195312500,1322.00
1689.288944721222,0.6214294434,0.6214294434,2666.7312011719,1324.00
1704.295753955841,0.6176910400,0.6176910400,2666.7358398438,1326.00
1719.3024668693542,0.6071624756,0.6071624756,2666.5947265625,1328.00
1734.3092930316925,0.6226654053,0.6226654053,2666.7453613281,1331.00
1749.3160889148712,0.6626281738,0.6626281738,2666.8554687500,1333.00
1764.3230240345001,0.6400299072,0.6400299072,2666.7973632813,1335.00
1779.3296937942505,0.5737762451,0.5737762451,2666.6262207031,1337.00
1794.336385011673,0.6629333496,0.6629333496,2666.6923828125,1340.00
1809.3431358337402,0.5451660156,0.5451660156,2666.8369140625,1342.00
1824.3500669002533,0.5669403076,0.5669403076,2666.6772460938,1344.00
1839.3567080497742,0.5647277832,0.5647277832,2666.2602539063,1346.00
1854.3637437820435,0.6465301514,0.6465301514,2666.4101562500,1348.00
1869.370234966278,0.6087646484,0.6087646484,2666.7224121094,1351.00
1884.3770039081573,0.5876617432,0.5876617432,2666.8559570313,1353.00
1899.3839828968048,0.5757446289,0.5757446289,2666.6330566406,1355.00
1914.3906009197235,0.6488189697,0.6488189697,2666.8828125000,1357.00
